TIME,OCCUPANCY,RATE
05/06/2018 23:05,107,0.262254902
05/06/2018 23:10,107,0.262254902
05/06/2018 23:15,107,0.262254902
05/06/2018 23:20,108,0.264705882
05/06/2018 23:25,108,0.264705882
05/06/2018 23:30,108,0.264705882
05/06/2018 23:35,106,0.259803922
05/06/2018 23:40,106,0.259803922
05/06/2018 23:45,102,0.25
05/06/2018 23:50,101,0.24754902
05/06/2018 23:55,104,0.254901961
06/06/2018 00:00,104,0.254901961
06/06/2018 00:05,106,0.259803922
06/06/2018 00:10,102,0.25
06/06/2018 00:15,102,0.25
06/06/2018 00:20,101,0.24754902
06/06/2018 00:25,101,0.24754902
06/06/2018 00:30,100,0.245098039
06/06/2018 00:35,99,0.242647059
06/06/2018 00:40,99,0.242647059
06/06/2018 00:45,99,0.242647059
06/06/2018 00:50,101,0.24754902
06/06/2018 00:55,99,0.242647059
06/06/2018 01:00,98,0.240196078
06/06/2018 01:05,97,0.237745098
06/06/2018 01:10,97,0.237745098
06/06/2018 01:15,99,0.242647059
06/06/2018 01:20,100,0.245098039
06/06/2018 01:25,100,0.245098039
06/06/2018 01:30,99,0.242647059
06/06/2018 01:35,101,0.24754902
06/06/2018 01:40,101,0.24754902
06/06/2018 01:45,100,0.245098039
06/06/2018 01:50,101,0.24754902
06/06/2018 01:55,101,0.24754902
06/06/2018 02:00,101,0.24754902
06/06/2018 02:05,100,0.245098039
06/06/2018 02:10,100,0.245098039
06/06/2018 02:15,98,0.240196078
06/06/2018 02:20,96,0.235294118
06/06/2018 02:25,95,0.232843137
06/06/2018 02:30,95,0.232843137
06/06/2018 02:35,93,0.227941176
06/06/2018 02:40,93,0.227941176
06/06/2018 02:45,92,0.225490196
06/06/2018 02:50,94,0.230392157
06/06/2018 02:55,94,0.230392157
06/06/2018 03:00,94,0.230392157
06/06/2018 03:05,94,0.230392157
06/06/2018 03:10,95,0.232843137
06/06/2018 03:15,94,0.230392157
06/06/2018 03:20,94,0.230392157
06/06/2018 03:25,94,0.230392157
06/06/2018 03:30,93,0.227941176
06/06/2018 03:35,93,0.227941176
06/06/2018 03:40,92,0.225490196
06/06/2018 03:45,92,0.225490196
06/06/2018 03:50,92,0.225490196
06/06/2018 03:55,92,0.225490196
06/06/2018 04:00,93,0.227941176
06/06/2018 04:05,93,0.227941176
06/06/2018 04:10,93,0.227941176
06/06/2018 04:15,94,0.230392157
06/06/2018 04:20,93,0.227941176
06/06/2018 04:25,93,0.227941176
06/06/2018 04:30,93,0.227941176
06/06/2018 04:35,94,0.230392157
06/06/2018 04:40,95,0.232843137
06/06/2018 04:45,94,0.230392157
06/06/2018 04:50,96,0.235294118
06/06/2018 04:55,96,0.235294118
06/06/2018 05:00,96,0.235294118
06/06/2018 05:05,98,0.240196078
06/06/2018 05:10,97,0.237745098
06/06/2018 05:15,97,0.237745098
06/06/2018 05:20,96,0.235294118
06/06/2018 05:25,96,0.235294118
06/06/2018 05:30,97,0.237745098
06/06/2018 05:35,96,0.235294118
06/06/2018 05:40,96,0.235294118
06/06/2018 05:45,96,0.235294118
06/06/2018 05:50,96,0.235294118
06/06/2018 05:55,97,0.237745098
06/06/2018 06:00,96,0.235294118
06/06/2018 06:05,95,0.232843137
06/06/2018 06:10,94,0.230392157
06/06/2018 06:15,94,0.230392157
06/06/2018 06:20,94,0.230392157
06/06/2018 06:25,94,0.230392157
06/06/2018 06:30,94,0.230392157
06/06/2018 06:35,94,0.230392157
06/06/2018 06:40,94,0.230392157
06/06/2018 06:45,94,0.230392157
06/06/2018 06:50,96,0.235294118
06/06/2018 06:55,98,0.240196078
06/06/2018 07:00,98,0.240196078
06/06/2018 07:05,100,0.245098039
06/06/2018 07:10,100,0.245098039
06/06/2018 07:15,102,0.25
06/06/2018 07:20,108,0.264705882
06/06/2018 07:25,114,0.279411765
06/06/2018 07:30,117,0.286764706
06/06/2018 07:35,127,0.31127451
06/06/2018 07:40,134,0.328431373
06/06/2018 07:45,140,0.343137255
06/06/2018 07:50,150,0.367647059
06/06/2018 07:55,150,0.367647059
06/06/2018 08:00,155,0.379901961
06/06/2018 08:05,176,0.431372549
06/06/2018 08:10,187,0.458333333
06/06/2018 08:15,199,0.487745098
06/06/2018 08:20,220,0.539215686
06/06/2018 08:25,240,0.588235294
06/06/2018 08:30,256,0.62745098
06/06/2018 08:35,284,0.696078431
06/06/2018 08:40,284,0.696078431
06/06/2018 08:45,300,0.735294118
06/06/2018 08:50,320,0.784313725
06/06/2018 08:55,346,0.848039216
06/06/2018 09:00,366,0.897058824
06/06/2018 09:05,390,0.955882353
06/06/2018 09:10,417,1.022058824
06/06/2018 09:15,431,1.056372549
06/06/2018 09:20,436,1.068627451
06/06/2018 09:25,436,1.068627451
06/06/2018 09:30,427,1.046568627
06/06/2018 09:35,423,1.036764706
06/06/2018 09:40,417,1.022058824
06/06/2018 09:45,432,1.058823529
06/06/2018 09:50,439,1.075980392
06/06/2018 09:55,431,1.056372549
06/06/2018 10:00,439,1.075980392
06/06/2018 10:05,431,1.056372549
06/06/2018 10:10,431,1.056372549
06/06/2018 10:15,451,1.105392157
06/06/2018 10:20,459,1.125
06/06/2018 10:25,454,1.112745098
06/06/2018 10:30,446,1.093137255
06/06/2018 10:35,439,1.075980392
06/06/2018 10:40,443,1.085784314
06/06/2018 10:45,452,1.107843137
06/06/2018 10:50,477,1.169117647
06/06/2018 10:55,477,1.169117647
06/06/2018 11:00,482,1.181372549
06/06/2018 11:05,479,1.174019608
06/06/2018 11:10,471,1.154411765
06/06/2018 11:15,470,1.151960784
06/06/2018 11:20,454,1.112745098
06/06/2018 11:25,435,1.066176471
06/06/2018 11:30,420,1.029411765
06/06/2018 11:35,407,0.99754902
06/06/2018 11:40,407,0.99754902
06/06/2018 11:45,390,0.955882353
06/06/2018 11:50,377,0.924019608
06/06/2018 11:55,368,0.901960784
06/06/2018 12:00,348,0.852941176
06/06/2018 12:05,338,0.828431373
06/06/2018 12:10,320,0.784313725
06/06/2018 12:15,301,0.737745098
06/06/2018 12:20,290,0.710784314
06/06/2018 12:25,290,0.710784314
06/06/2018 12:30,275,0.674019608
06/06/2018 12:35,263,0.644607843
06/06/2018 12:40,242,0.593137255
06/06/2018 12:45,239,0.585784314
06/06/2018 12:50,237,0.580882353
06/06/2018 12:55,238,0.583333333
06/06/2018 13:00,235,0.575980392
06/06/2018 13:05,237,0.580882353
06/06/2018 13:10,237,0.580882353
06/06/2018 13:15,235,0.575980392
06/06/2018 13:20,242,0.593137255
06/06/2018 13:25,253,0.620098039
06/06/2018 13:30,255,0.625
06/06/2018 13:35,265,0.649509804
06/06/2018 13:40,268,0.656862745
06/06/2018 13:45,281,0.68872549
06/06/2018 13:50,296,0.725490196
06/06/2018 13:55,296,0.725490196
06/06/2018 14:00,314,0.769607843
06/06/2018 14:05,331,0.81127451
06/06/2018 14:10,341,0.835784314
06/06/2018 14:15,350,0.857843137
06/06/2018 14:20,350,0.857843137
06/06/2018 14:25,355,0.870098039
06/06/2018 14:30,358,0.87745098
06/06/2018 14:35,361,0.884803922
06/06/2018 14:40,361,0.884803922
06/06/2018 14:45,358,0.87745098
06/06/2018 14:50,357,0.875
06/06/2018 14:55,358,0.87745098
06/06/2018 15:00,370,0.906862745
06/06/2018 15:05,360,0.882352941
06/06/2018 15:10,369,0.904411765
06/06/2018 15:15,362,0.887254902
06/06/2018 15:20,351,0.860294118
06/06/2018 15:25,351,0.860294118
06/06/2018 15:30,351,0.860294118
06/06/2018 15:35,352,0.862745098
06/06/2018 15:40,344,0.843137255
06/06/2018 15:45,336,0.823529412
06/06/2018 15:50,331,0.81127451
06/06/2018 15:55,326,0.799019608
06/06/2018 16:00,318,0.779411765
06/06/2018 16:05,323,0.791666667
06/06/2018 16:10,323,0.791666667
06/06/2018 16:15,322,0.789215686
06/06/2018 16:20,321,0.786764706
06/06/2018 16:25,316,0.774509804
06/06/2018 16:30,308,0.754901961
06/06/2018 16:35,293,0.718137255
06/06/2018 16:40,285,0.698529412
06/06/2018 16:45,277,0.678921569
06/06/2018 16:50,262,0.642156863
06/06/2018 16:55,262,0.642156863
06/06/2018 17:00,244,0.598039216
06/06/2018 17:05,230,0.56372549
06/06/2018 17:10,216,0.529411765
06/06/2018 17:15,203,0.49754902
06/06/2018 17:20,188,0.460784314
06/06/2018 17:25,176,0.431372549
06/06/2018 17:30,165,0.404411765
06/06/2018 17:35,157,0.384803922
06/06/2018 17:40,157,0.384803922
06/06/2018 17:45,153,0.375
06/06/2018 17:50,147,0.360294118
06/06/2018 17:55,146,0.357843137
06/06/2018 18:00,146,0.357843137
06/06/2018 18:05,144,0.352941176
06/06/2018 18:10,140,0.343137255
06/06/2018 18:15,142,0.348039216
06/06/2018 18:20,142,0.348039216
06/06/2018 18:25,142,0.348039216
06/06/2018 18:30,147,0.360294118
06/06/2018 18:35,145,0.355392157
06/06/2018 18:40,141,0.345588235
06/06/2018 18:45,141,0.345588235
06/06/2018 18:50,141,0.345588235
06/06/2018 18:55,143,0.350490196
06/06/2018 19:00,150,0.367647059
06/06/2018 19:05,147,0.360294118
06/06/2018 19:10,147,0.360294118
06/06/2018 19:15,146,0.357843137
06/06/2018 19:20,144,0.352941176
06/06/2018 19:25,134,0.328431373
06/06/2018 19:30,134,0.328431373
06/06/2018 19:35,131,0.321078431
06/06/2018 19:40,135,0.330882353
06/06/2018 19:45,138,0.338235294
06/06/2018 19:50,139,0.340686275
06/06/2018 19:55,139,0.340686275
06/06/2018 20:00,138,0.338235294
06/06/2018 20:05,139,0.340686275
06/06/2018 20:10,140,0.343137255
06/06/2018 20:15,137,0.335784314
06/06/2018 20:20,134,0.328431373
06/06/2018 20:25,137,0.335784314
06/06/2018 20:30,137,0.335784314
06/06/2018 20:35,133,0.325980392
06/06/2018 20:40,133,0.325980392
06/06/2018 20:45,128,0.31372549
06/06/2018 20:50,127,0.31127451
06/06/2018 20:55,125,0.306372549
06/06/2018 21:00,117,0.286764706
06/06/2018 21:05,112,0.274509804
06/06/2018 21:10,114,0.279411765
06/06/2018 21:15,110,0.269607843
06/06/2018 21:20,108,0.264705882
06/06/2018 21:25,108,0.264705882
06/06/2018 21:30,103,0.25245098
06/06/2018 21:35,101,0.24754902
06/06/2018 21:40,103,0.25245098
06/06/2018 21:45,102,0.25
06/06/2018 21:50,96,0.235294118
06/06/2018 21:55,97,0.237745098
06/06/2018 22:00,96,0.235294118
06/06/2018 22:05,100,0.245098039
06/06/2018 22:10,100,0.245098039
06/06/2018 22:15,102,0.25
06/06/2018 22:20,104,0.254901961
06/06/2018 22:25,103,0.25245098
06/06/2018 22:30,103,0.25245098
06/06/2018 22:35,101,0.24754902
06/06/2018 22:40,101,0.24754902
06/06/2018 22:45,100,0.245098039
06/06/2018 22:50,98,0.240196078
06/06/2018 22:55,98,0.240196078
06/06/2018 23:00,96,0.235294118
06/06/2018 23:05,92,0.225490196
06/06/2018 23:10,90,0.220588235
06/06/2018 23:15,91,0.223039216
06/06/2018 23:20,90,0.220588235
06/06/2018 23:25,90,0.220588235
06/06/2018 23:30,89,0.218137255
06/06/2018 23:35,90,0.220588235
06/06/2018 23:40,90,0.220588235
06/06/2018 23:45,89,0.218137255
06/06/2018 23:50,91,0.223039216
06/06/2018 23:55,89,0.218137255
07/06/2018 00:00,89,0.218137255
07/06/2018 00:05,88,0.215686275
07/06/2018 00:10,86,0.210784314
07/06/2018 00:15,86,0.210784314
07/06/2018 00:20,86,0.210784314
07/06/2018 00:25,86,0.210784314
07/06/2018 00:30,86,0.210784314
07/06/2018 00:35,84,0.205882353
07/06/2018 00:40,84,0.205882353
07/06/2018 00:45,84,0.205882353
07/06/2018 00:50,83,0.203431373
07/06/2018 00:55,82,0.200980392
07/06/2018 01:00,82,0.200980392
07/06/2018 01:05,80,0.196078431
07/06/2018 01:10,80,0.196078431
07/06/2018 01:15,80,0.196078431
07/06/2018 01:20,80,0.196078431
07/06/2018 01:25,80,0.196078431
07/06/2018 01:30,80,0.196078431
07/06/2018 01:35,80,0.196078431
07/06/2018 01:40,80,0.196078431
07/06/2018 01:45,80,0.196078431
07/06/2018 01:50,79,0.193627451
07/06/2018 01:55,79,0.193627451
07/06/2018 02:00,79,0.193627451
07/06/2018 02:05,78,0.191176471
07/06/2018 02:10,78,0.191176471
07/06/2018 02:15,78,0.191176471
07/06/2018 02:20,78,0.191176471
07/06/2018 02:25,77,0.18872549
07/06/2018 02:30,77,0.18872549
07/06/2018 02:35,76,0.18627451
07/06/2018 02:40,76,0.18627451
07/06/2018 02:45,78,0.191176471
07/06/2018 02:50,78,0.191176471
07/06/2018 02:55,78,0.191176471
07/06/2018 03:00,78,0.191176471
07/06/2018 03:05,77,0.18872549
07/06/2018 03:10,78,0.191176471
07/06/2018 03:15,78,0.191176471
07/06/2018 03:20,77,0.18872549
07/06/2018 03:25,77,0.18872549
07/06/2018 03:30,77,0.18872549
07/06/2018 03:35,77,0.18872549
07/06/2018 03:40,77,0.18872549
07/06/2018 03:45,77,0.18872549
07/06/2018 03:50,75,0.183823529
07/06/2018 03:55,75,0.183823529
07/06/2018 04:00,77,0.18872549
07/06/2018 04:05,78,0.191176471
07/06/2018 04:10,78,0.191176471
07/06/2018 04:15,77,0.18872549
07/06/2018 04:20,76,0.18627451
07/06/2018 04:25,76,0.18627451
07/06/2018 04:30,76,0.18627451
07/06/2018 04:35,76,0.18627451
07/06/2018 04:40,74,0.181372549
07/06/2018 04:45,74,0.181372549
07/06/2018 04:50,74,0.181372549
07/06/2018 04:55,74,0.181372549
07/06/2018 05:00,75,0.183823529
07/06/2018 05:05,75,0.183823529
07/06/2018 05:10,76,0.18627451
07/06/2018 05:15,75,0.183823529
07/06/2018 05:20,75,0.183823529
07/06/2018 05:25,74,0.181372549
07/06/2018 05:30,74,0.181372549
07/06/2018 05:35,73,0.178921569
07/06/2018 05:40,73,0.178921569
07/06/2018 05:45,73,0.178921569
07/06/2018 05:50,73,0.178921569
07/06/2018 05:55,73,0.178921569
07/06/2018 06:00,73,0.178921569
07/06/2018 06:05,73,0.178921569
07/06/2018 06:10,73,0.178921569
07/06/2018 06:15,72,0.176470588
07/06/2018 06:20,71,0.174019608
07/06/2018 06:25,71,0.174019608
07/06/2018 06:30,71,0.174019608
07/06/2018 06:35,72,0.176470588
07/06/2018 06:40,71,0.174019608
07/06/2018 06:45,70,0.171568627
07/06/2018 06:50,71,0.174019608
07/06/2018 06:55,73,0.178921569
07/06/2018 07:00,76,0.18627451
07/06/2018 07:05,77,0.18872549
07/06/2018 07:10,77,0.18872549
07/06/2018 07:15,77,0.18872549
07/06/2018 07:20,85,0.208333333
07/06/2018 07:25,90,0.220588235
07/06/2018 07:30,97,0.237745098
07/06/2018 07:35,109,0.267156863
07/06/2018 07:40,116,0.284313725
07/06/2018 07:45,124,0.303921569
07/06/2018 07:50,133,0.325980392
07/06/2018 07:55,133,0.325980392
07/06/2018 08:00,147,0.360294118
07/06/2018 08:05,162,0.397058824
07/06/2018 08:10,182,0.446078431
07/06/2018 08:15,199,0.487745098
07/06/2018 08:20,213,0.522058824
07/06/2018 08:25,232,0.568627451
07/06/2018 08:30,242,0.593137255
07/06/2018 08:35,259,0.634803922
07/06/2018 08:40,259,0.634803922
07/06/2018 08:45,276,0.676470588
07/06/2018 08:50,294,0.720588235
07/06/2018 08:55,313,0.767156863
07/06/2018 09:00,322,0.789215686
07/06/2018 09:05,338,0.828431373
07/06/2018 09:10,345,0.845588235
07/06/2018 09:15,361,0.884803922
07/06/2018 09:20,346,0.848039216
07/06/2018 09:25,346,0.848039216
07/06/2018 09:30,344,0.843137255
07/06/2018 09:35,344,0.843137255
07/06/2018 09:40,351,0.860294118
07/06/2018 09:45,345,0.845588235
07/06/2018 09:50,360,0.882352941
07/06/2018 09:55,361,0.884803922
07/06/2018 10:00,355,0.870098039
07/06/2018 10:05,357,0.875
07/06/2018 10:10,357,0.875
07/06/2018 10:15,364,0.892156863
07/06/2018 10:20,347,0.850490196
07/06/2018 10:25,354,0.867647059
07/06/2018 10:30,359,0.879901961
07/06/2018 10:35,359,0.879901961
07/06/2018 10:40,353,0.865196078
07/06/2018 10:45,350,0.857843137
07/06/2018 10:50,345,0.845588235
07/06/2018 10:55,345,0.845588235
07/06/2018 11:00,338,0.828431373
07/06/2018 11:05,325,0.796568627
07/06/2018 11:10,324,0.794117647
07/06/2018 11:15,322,0.789215686
07/06/2018 11:20,322,0.789215686
07/06/2018 11:25,303,0.742647059
07/06/2018 11:30,302,0.740196078
07/06/2018 11:35,293,0.718137255
07/06/2018 11:40,293,0.718137255
07/06/2018 11:45,283,0.693627451
07/06/2018 11:50,268,0.656862745
07/06/2018 11:55,258,0.632352941
07/06/2018 12:00,249,0.610294118
07/06/2018 12:05,244,0.598039216
07/06/2018 12:10,234,0.573529412
07/06/2018 12:15,224,0.549019608
07/06/2018 12:20,221,0.541666667
07/06/2018 12:25,221,0.541666667
07/06/2018 12:30,214,0.524509804
07/06/2018 12:35,202,0.495098039
07/06/2018 12:40,193,0.473039216
07/06/2018 12:45,186,0.455882353
07/06/2018 12:50,178,0.43627451
07/06/2018 12:55,177,0.433823529
07/06/2018 13:00,176,0.431372549
07/06/2018 13:05,171,0.419117647
07/06/2018 13:10,171,0.419117647
07/06/2018 13:15,172,0.421568627
07/06/2018 13:20,177,0.433823529
07/06/2018 13:25,173,0.424019608
07/06/2018 13:30,179,0.43872549
07/06/2018 13:35,180,0.441176471
07/06/2018 13:40,186,0.455882353
07/06/2018 13:45,194,0.475490196
07/06/2018 13:50,213,0.522058824
07/06/2018 13:55,213,0.522058824
07/06/2018 14:00,224,0.549019608
07/06/2018 14:05,241,0.590686275
07/06/2018 14:10,246,0.602941176
07/06/2018 14:15,255,0.625
07/06/2018 14:20,258,0.632352941
07/06/2018 14:25,266,0.651960784
07/06/2018 14:30,270,0.661764706
07/06/2018 14:35,272,0.666666667
07/06/2018 14:40,272,0.666666667
07/06/2018 14:45,269,0.659313725
07/06/2018 14:50,269,0.659313725
07/06/2018 14:55,268,0.656862745
07/06/2018 15:00,264,0.647058824
07/06/2018 15:05,258,0.632352941
07/06/2018 15:10,256,0.62745098
07/06/2018 15:15,256,0.62745098
07/06/2018 15:20,255,0.625
07/06/2018 15:25,255,0.625
07/06/2018 15:30,252,0.617647059
07/06/2018 15:35,246,0.602941176
07/06/2018 15:40,248,0.607843137
07/06/2018 15:45,248,0.607843137
07/06/2018 15:50,240,0.588235294
07/06/2018 15:55,233,0.571078431
07/06/2018 16:00,230,0.56372549
07/06/2018 16:05,222,0.544117647
07/06/2018 16:10,222,0.544117647
07/06/2018 16:15,221,0.541666667
07/06/2018 16:20,217,0.531862745
07/06/2018 16:25,206,0.504901961
07/06/2018 16:30,202,0.495098039
07/06/2018 16:35,192,0.470588235
07/06/2018 16:40,175,0.428921569
07/06/2018 16:45,160,0.392156863
07/06/2018 16:50,153,0.375
07/06/2018 16:55,153,0.375
07/06/2018 17:00,145,0.355392157
07/06/2018 17:05,135,0.330882353
07/06/2018 17:10,128,0.31372549
07/06/2018 17:15,119,0.291666667
07/06/2018 17:20,112,0.274509804
07/06/2018 17:25,111,0.272058824
07/06/2018 17:30,109,0.267156863
07/06/2018 17:35,107,0.262254902
07/06/2018 17:40,107,0.262254902
07/06/2018 17:45,103,0.25245098
07/06/2018 17:50,98,0.240196078
07/06/2018 17:55,99,0.242647059
07/06/2018 18:00,97,0.237745098
07/06/2018 18:05,92,0.225490196
07/06/2018 18:10,92,0.225490196
07/06/2018 18:15,90,0.220588235
07/06/2018 18:20,89,0.218137255
07/06/2018 18:25,89,0.218137255
07/06/2018 18:30,86,0.210784314
07/06/2018 18:35,87,0.213235294
07/06/2018 18:40,89,0.218137255
07/06/2018 18:45,90,0.220588235
07/06/2018 18:50,92,0.225490196
07/06/2018 18:55,93,0.227941176
07/06/2018 19:00,95,0.232843137
07/06/2018 19:05,92,0.225490196
07/06/2018 19:10,92,0.225490196
07/06/2018 19:15,92,0.225490196
07/06/2018 19:20,92,0.225490196
07/06/2018 19:25,91,0.223039216
07/06/2018 19:30,88,0.215686275
07/06/2018 19:35,87,0.213235294
07/06/2018 19:40,88,0.215686275
07/06/2018 19:45,88,0.215686275
07/06/2018 19:50,85,0.208333333
07/06/2018 19:55,85,0.208333333
07/06/2018 20:00,87,0.213235294
07/06/2018 20:05,85,0.208333333
07/06/2018 20:10,85,0.208333333
07/06/2018 20:15,86,0.210784314
07/06/2018 20:20,87,0.213235294
07/06/2018 20:25,87,0.213235294
07/06/2018 20:30,86,0.210784314
07/06/2018 20:35,87,0.213235294
07/06/2018 20:40,87,0.213235294
07/06/2018 20:45,90,0.220588235
07/06/2018 20:50,92,0.225490196
07/06/2018 20:55,96,0.235294118
07/06/2018 21:00,98,0.240196078
07/06/2018 21:05,96,0.235294118
07/06/2018 21:10,92,0.225490196
07/06/2018 21:15,92,0.225490196
07/06/2018 21:20,91,0.223039216
07/06/2018 21:25,91,0.223039216
07/06/2018 21:30,89,0.218137255
07/06/2018 21:35,87,0.213235294
07/06/2018 21:40,83,0.203431373
07/06/2018 21:45,82,0.200980392
07/06/2018 21:50,79,0.193627451
07/06/2018 21:55,80,0.196078431
07/06/2018 22:00,78,0.191176471
07/06/2018 22:05,77,0.18872549
07/06/2018 22:10,77,0.18872549
07/06/2018 22:15,74,0.181372549
07/06/2018 22:20,75,0.183823529
07/06/2018 22:25,73,0.178921569
07/06/2018 22:30,74,0.181372549
07/06/2018 22:35,73,0.178921569
07/06/2018 22:40,73,0.178921569
07/06/2018 22:45,73,0.178921569
07/06/2018 22:50,74,0.181372549
07/06/2018 22:55,74,0.181372549
07/06/2018 23:00,74,0.181372549
07/06/2018 23:05,74,0.181372549
07/06/2018 23:10,74,0.181372549
07/06/2018 23:15,73,0.178921569
07/06/2018 23:20,73,0.178921569
07/06/2018 23:25,73,0.178921569
07/06/2018 23:30,73,0.178921569
07/06/2018 23:35,72,0.176470588
07/06/2018 23:40,72,0.176470588
07/06/2018 23:45,69,0.169117647
07/06/2018 23:50,68,0.166666667
07/06/2018 23:55,68,0.166666667
08/06/2018 00:00,68,0.166666667
08/06/2018 00:05,67,0.164215686
08/06/2018 00:10,67,0.164215686
08/06/2018 00:15,67,0.164215686
08/06/2018 00:20,67,0.164215686
08/06/2018 00:25,67,0.164215686
08/06/2018 00:30,67,0.164215686
08/06/2018 00:35,67,0.164215686
08/06/2018 00:40,66,0.161764706
08/06/2018 00:45,67,0.164215686
08/06/2018 00:50,67,0.164215686
08/06/2018 00:55,67,0.164215686
08/06/2018 01:00,67,0.164215686
08/06/2018 01:05,66,0.161764706
08/06/2018 01:10,66,0.161764706
08/06/2018 01:15,66,0.161764706
08/06/2018 01:20,66,0.161764706
08/06/2018 01:25,66,0.161764706
08/06/2018 01:30,66,0.161764706
08/06/2018 01:35,67,0.164215686
08/06/2018 01:40,70,0.171568627
08/06/2018 01:45,68,0.166666667
08/06/2018 01:50,68,0.166666667
08/06/2018 01:55,68,0.166666667
08/06/2018 02:00,68,0.166666667
08/06/2018 02:05,69,0.169117647
08/06/2018 02:10,69,0.169117647
08/06/2018 02:15,69,0.169117647
08/06/2018 02:20,69,0.169117647
08/06/2018 02:25,69,0.169117647
08/06/2018 02:30,69,0.169117647
08/06/2018 02:35,69,0.169117647
08/06/2018 02:40,69,0.169117647
08/06/2018 02:45,69,0.169117647
08/06/2018 02:50,69,0.169117647
08/06/2018 02:55,69,0.169117647
08/06/2018 03:00,68,0.166666667
08/06/2018 03:05,68,0.166666667
08/06/2018 03:10,68,0.166666667
08/06/2018 03:15,67,0.164215686
08/06/2018 03:20,68,0.166666667
08/06/2018 03:25,68,0.166666667
08/06/2018 03:30,68,0.166666667
08/06/2018 03:35,68,0.166666667
08/06/2018 03:40,68,0.166666667
08/06/2018 03:45,67,0.164215686
08/06/2018 03:50,68,0.166666667
08/06/2018 03:55,68,0.166666667
08/06/2018 04:00,68,0.166666667
08/06/2018 04:05,68,0.166666667
08/06/2018 04:10,68,0.166666667
08/06/2018 04:15,67,0.164215686
08/06/2018 04:20,67,0.164215686
08/06/2018 04:25,67,0.164215686
08/06/2018 04:30,67,0.164215686
08/06/2018 04:35,67,0.164215686
08/06/2018 04:40,67,0.164215686
08/06/2018 04:45,67,0.164215686
08/06/2018 04:50,66,0.161764706
08/06/2018 04:55,66,0.161764706
08/06/2018 05:00,66,0.161764706
08/06/2018 05:05,67,0.164215686
08/06/2018 05:10,67,0.164215686
08/06/2018 05:15,68,0.166666667
08/06/2018 05:20,69,0.169117647
08/06/2018 05:25,69,0.169117647
08/06/2018 05:30,69,0.169117647
08/06/2018 05:35,69,0.169117647
08/06/2018 05:40,69,0.169117647
08/06/2018 05:45,69,0.169117647
08/06/2018 05:50,69,0.169117647
08/06/2018 05:55,68,0.166666667
08/06/2018 06:00,70,0.171568627
08/06/2018 06:05,70,0.171568627
08/06/2018 06:10,69,0.169117647
08/06/2018 06:15,69,0.169117647
08/06/2018 06:20,68,0.166666667
08/06/2018 06:25,68,0.166666667
08/06/2018 06:30,68,0.166666667
08/06/2018 06:35,67,0.164215686
08/06/2018 06:40,68,0.166666667
08/06/2018 06:45,66,0.161764706
08/06/2018 06:50,67,0.164215686
08/06/2018 06:55,68,0.166666667
08/06/2018 07:00,69,0.169117647
08/06/2018 07:05,69,0.169117647
08/06/2018 07:10,69,0.169117647
08/06/2018 07:15,71,0.174019608
08/06/2018 07:20,74,0.181372549
08/06/2018 07:25,81,0.198529412
08/06/2018 07:30,81,0.198529412
08/06/2018 07:35,87,0.213235294
08/06/2018 07:40,86,0.210784314
08/06/2018 07:45,95,0.232843137
08/06/2018 07:50,104,0.254901961
08/06/2018 07:55,104,0.254901961
08/06/2018 08:00,109,0.267156863
08/06/2018 08:05,117,0.286764706
08/06/2018 08:10,121,0.296568627
08/06/2018 08:15,122,0.299019608
08/06/2018 08:20,133,0.325980392
08/06/2018 08:25,140,0.343137255
08/06/2018 08:30,147,0.360294118
08/06/2018 08:35,157,0.384803922
08/06/2018 08:40,157,0.384803922
08/06/2018 08:45,168,0.411764706
08/06/2018 08:50,176,0.431372549
08/06/2018 08:55,185,0.453431373
08/06/2018 09:00,191,0.468137255
08/06/2018 09:05,198,0.485294118
08/06/2018 09:10,208,0.509803922
08/06/2018 09:15,212,0.519607843
08/06/2018 09:20,216,0.529411765
08/06/2018 09:25,216,0.529411765
08/06/2018 09:30,221,0.541666667
08/06/2018 09:35,211,0.517156863
08/06/2018 09:40,209,0.512254902
08/06/2018 09:45,210,0.514705882
08/06/2018 09:50,210,0.514705882
08/06/2018 09:55,207,0.507352941
08/06/2018 10:00,201,0.492647059
08/06/2018 10:05,202,0.495098039
08/06/2018 10:10,202,0.495098039
08/06/2018 10:15,205,0.50245098
08/06/2018 10:20,204,0.5
08/06/2018 10:25,207,0.507352941
08/06/2018 10:30,207,0.507352941
08/06/2018 10:35,212,0.519607843
08/06/2018 10:40,220,0.539215686
08/06/2018 10:45,220,0.539215686
08/06/2018 10:50,220,0.539215686
08/06/2018 10:55,220,0.539215686
08/06/2018 11:00,217,0.531862745
08/06/2018 11:05,214,0.524509804
08/06/2018 11:10,216,0.529411765
08/06/2018 11:15,214,0.524509804
08/06/2018 11:20,217,0.531862745
08/06/2018 11:25,211,0.517156863
08/06/2018 11:30,210,0.514705882
08/06/2018 11:35,208,0.509803922
08/06/2018 11:40,208,0.509803922
08/06/2018 11:45,198,0.485294118
08/06/2018 11:50,197,0.482843137
08/06/2018 11:55,185,0.453431373
08/06/2018 12:00,183,0.448529412
08/06/2018 12:05,181,0.443627451
08/06/2018 12:10,176,0.431372549
08/06/2018 12:15,173,0.424019608
08/06/2018 12:20,166,0.406862745
08/06/2018 12:25,166,0.406862745
